-105.2099849376928,40.06523891649416,0
-105.2099747180741,40.06523893440954,0
-105.2099508701032,40.06523897615521,0
-105.2099372413914,40.06523899994227,0
-105.2099167962623,40.06523903575222,0
-105.2099065728328,40.06523905363946,0
-105.2098793154115,40.06523911741146,0
-105.209858850937,40.06523390802446,0
-105.2098486365671,40.06523395287834,0
-105.2098315923857,40.06523137764867,0
-105.2098213747526,40.06523142221354,0
-105.2097975132334,40.0652288763124,0
-105.2097872491586,40.06522097178065,0
-105.2097769740989,40.06521042107813,0
-105.2097735278175,40.06520249277323,0
-105.2097700590067,40.06518928284276,0
-105.2097665800996,40.06517343862516,0
-105.2097597246912,40.0651629002795,0
-105.2097596814555,40.06515495525525,0
-105.2097562030686,40.06514172354965,0
-105.2097561154387,40.06512585140557,0
-105.2097560433619,40.06511263893394,0
-105.2097559862098,40.06510207717425,0
-105.2097559006371,40.0650862465189,0
-105.209755852504,40.06507572319551,0
-105.2097558199288,40.06506264351676,0
-105.2097557874401,40.06504956843143,0
-105.2097557484379,40.06503388422148,0
-105.2097557155511,40.06502081821273,0
-105.2097488925166,40.06500776335197,0
-105.2097488462483,40.06499207759749,0
-105.2097454175225,40.06497902248123,0
-105.209745387332,40.0649685739176,0
-105.2097453420211,40.06495290770764,0
-105.2097453042896,40.0649398585749,0
-105.2097452741859,40.06492942333718,0
-105.2097452289247,40.06491377697133,0
-105.2097451912405,40.06490074440278,0
-105.2097451611222,40.06489032235529,0
-105.2097451121178,40.06487468983899,0
-105.2097450789033,40.06486427225332,0
-105.209745029111,40.06484865314167,0
-105.2097449879025,40.06483564415791,0
-105.209744947467,40.06482264247634,0
-105.209744915366,40.06481224532405,0
-105.209741495636,40.06479926022232,0
-105.2097414563383,40.0647862746203,0
-105.209741412356,40.06477329049252,0
-105.2097413859136,40.06476550293439,0
-105.2097413329672,40.06474993495255,0
-105.2097412887987,40.06473696894141,0
-105.2097412217826,40.06471882391122,0
-105.2097411735069,40.06470587150417,0
-105.2097411156983,40.06469033821678,0
-105.2097410759573,40.06467998818452,0
-105.2097410363507,40.06466964250781,0
-105.2097409767202,40.06465413292354,0
-105.2097409172696,40.06463863390826,0
-105.209740877619,40.06462830705622,0
-105.2097408478925,40.06462056509606,0
-105.2097407884981,40.06460508904535,0
-105.209740739064,40.06459220041783,0
-105.2097406978939,40.0645818948366,0
-105.209740653801,40.064571594848,0
-105.2097405987292,40.06455872722184,0
-105.2097439393324,40.06455358385085,0
-105.2097472332045,40.06453815932224,0
-105.2097505477309,40.06452788404413,0
-105.2097605905501,40.06452018587662,0
-105.2097739726999,40.06450992814027,0
-105.2097873592829,40.06450224221079,0
-105.2098041230348,40.0644996906717,0
-105.209817542056,40.0644997010636,0
-105.2098376657215,40.06449971657613,0
-105.2098510601063,40.06449716409973,0
-105.2098678155198,40.06449717931829,0
-105.2098879146705,40.06449719775815,0
-105.2099046788755,40.06449720676652,0
-105.2099180682396,40.06449465182676,0
-105.2099415287906,40.06449466478683,0
-105.2099515597962,40.06449210892047,0
-105.2099750110276,40.06449212219278,0
-105.2099917585076,40.06449213154372,0
-105.2100085032202,40.06449214101863,0
-105.2100285930014,40.06449215230295,0
-105.2100486771544,40.06449216394594,0
-105.2100654078618,40.06449217428267,0
-105.2100888256111,40.06449218882059,0
-105.2101055488023,40.06449219917392,0
-105.210115581238,40.06449220539866,0
-105.2101423288729,40.06449222194987,0
-105.2101623843588,40.06449223432708,0
-105.2101891242284,40.06449224979341,0
-105.21020917526,40.06449226118053,0
-105.2102325629596,40.06449227439987,0
-105.2102526051074,40.06449228579263,0
-105.2102726431057,40.06449229711319,0
-105.2102926770299,40.06449230843602,0
-105.2103060306589,40.0644923160225,0
-105.2103260576691,40.06449232735081,0
-105.2103427437355,40.06449233682132,0
-105.2103527973438,40.06449489868111,0
-105.210369479745,40.06449490790715,0
-105.2103862044841,40.06449747308528,0
-105.2104029740538,40.06450259462012,0
-105.2104163624876,40.06450515789926,0
-105.2104297979497,40.06451027804461,0
-105.210436659957,40.06452051120325,0
-105.2104468607373,40.06453074933343,0
-105.2104536794242,40.06453842994387,0
-105.2104572613611,40.06455123341189,0
-105.2104607959473,40.06456148113654,0
-105.2104677279078,40.0645742966956,0
-105.2104679823484,40.06458711810386,0
-105.2104714762088,40.06459481466634,0
-105.2104717318051,40.06460764744552,0
-105.2104752791246,40.06461791877701,0
-105.2104755872619,40.0646333344561,0
-105.2104758441473,40.06464618897585,0
-105.2104761526791,40.0646616239428,0
-105.2104764624078,40.06467706933692,0
-105.2104767229294,40.06468994881666,0
-105.2104770360349,40.06470541405766,0
-105.2104771925321,40.06471315063511,0
-105.2104775059256,40.06472863176012,0
-105.2104777688199,40.06474154104091,0
-105.2104746280574,40.064751876525,0
-105.2104748393818,40.06476221454847,0
-105.210471749095,40.06477514659515,0
-105.2104720653563,40.06479067200532,0
-105.2104689744457,40.06480362187318,0
-105.2104692403327,40.06481657647453,0
-105.2104695065275,40.06482953872394,0
-105.2104697728681,40.06484250868233,0
