-105.21003829838,40.06523472313334,90
-105.2097579970265,40.06519513495292,90
-105.209715404837,40.0651028922647,180
-105.2097460684485,40.06491877798251,180
-105.2097508927464,40.06456896227177,180
-105.209780673302,40.06450540151096,270
-105.2099338909768,40.06446218550146,270
-105.21042243864,40.06450188416486,270
-105.2104465821731,40.06461422852355,0
-105.210421712142,40.06517241061847,0
-105.2102588801077,40.06522503810651,90
-105.209967853361,40.06523364872923,90
